DLS111ZU;SERRA CIRCULAR DE ESQUADRIA 255MM A BAT
DLS111PT2U-127V;SERRA CIRCULAR DE ESQUADRIA 255MM 127V
DSP601ZU;SERRA CIRCULAR 165MM (6 1/2POL)
DLS714Z-127KIT;DLS714Z+ 4 BAT 3A+DC18RD+1DGA504Z+MPAC
DLS714Z-220KIT;DLS714Z+ 4 BAT 3A+DC18RD+1DGA504Z+MPAC
DLS211PT2-127V;SERRA CIRCULAR DE ESQUADRIA 305MM - 127V
DLS211PT2-220V;SERRA CIRCULAR DE ESQUADRIA 305MM - 220V
DLS212PT2-127V;SERRA CIRCULAR DE ESQUADRIA 305MM - 127V
DLS212PT2-220V;SERRA CIRCULAR DE ESQUADRIA 305MM - 220V
DLS211Z;SERRA CIRCULAR DE ESQUADRIA 305MM
DLS212Z;SERRA CIRCULAR DE ESQUADRIA 305MM
LS002GZ;SERRA DE ESQUADRIA 216MM A BATERIA 40V
DLS111ZU-P;SERRA CIRCULAR DE ESQUADRIA -PROMOCIONAL
DLS211Z-P;SERRA CIRCULAR DE ESQ. 305MM PROMOCIONAL
DLS212Z-P;SERRA CIRCULAR DE ESQ. 305MM PROMOCIONAL
DLS713Z-P;SERRA CIRC DE ESQUADRIA 190MM A BAT 18V
SP001GZ;SERRA CIRCULAR 165MM A BATERIA 40V
LS003GZ;SERRA DE ESQUADRIA 305MM A BATERIA 40V
LS004GZ;SERRA DE ESQUADRIA 255MM A BATERIA 40V
SJ401-220V;SERRA TICO-TICO DE BANCADA
7104L-110V;ENTALHADEIRA DE CORRENTE DE ACO(127V)
7104L-220V;ENTALHADEIRA DE CORRENTE DE ACO
2012NB-110V;PLAINA DESENGROSSO
2012NB-220V;PLAINA DESENGROSSO
2012-220V;PLAINA DESENGROSSO 304MM (12 POL)
4403-110V;TUPIA DE BANCADA C/BASE CORR 6MM (127V)
4403-220V;TUPIA DE BANCADA C/BASE CORR 6MM(1/4POL)
BO4566-110V;LIXADEIRA ORBITAL 100MM(127V)
BO4566-220V;LIXADEIRA ORBITAL 100MM
AN453;PREGADOR PNEUMATICO 45MM (1-3/4 POL)
AN454;PREGADOR PNEUMATICO 40MM
AN613;PREGADOR PNEUMATICO 65MM
AN502;GRAMPEADOR PNEUMATICO
AF504;PINADOR PNEUMATICO18 P/PINOS TP"F"15-50M
AG125;PINADOR PNEUMATICO 125MM (4 7/8 POL)
AN923;PINADOR PNEUMATICO
AT2550A;GRAMPEADOR PNEUMATICO
AN760;PREGADOR PNEUMATICO
AN960;PINADOR PNEUMATICO
AF201Z;PINADOR PNEUMATICO 0.65MM
AT1216AZ;GRAMPEADOR PNEUMATICO DE MODELO AT1216AZ
AF505;PINADOR PNEUMATICO
AT1150A;GRAMPEADOR PNEUMATICO DE MODELO AT1150A
AF600;PINADOR PNEUMATICO
AF353;PINADOR PNEUMATICO (23 GA)
AF505N;PINADOR PNEUMATICO (18 GA)
AF601;PINADOR PNEUMATICO (16 GA)
AF506;PINADOR PNEUMATICO (18GA) AF506
AF505N-P;PINADOR PNEUMATICO (18 GA)
6010B-220V;FURADEIRA 10MM (3/8 POL)
6300H-110V;FURADEIRA 13MM (1/2POL)(127V)
6300H-220V;FURADEIRA 13MM (1/2 POL)
6300L-110V;FURADEIRA 13MM (1/2POL)(127V)
6510H-110V;FURADEIRA 10MM (3/8POL)(127V)
6510PBL-110V;FURADEIRA 10MM (3/8POL)(127V)
6510PBL-220V;FURADEIRA 10MM (3/8 POL)
8410B-220V;FURADEIRA DE IMPACTO 10MM
8419B-110V;FURADEIRA DE IMPACTO 13MM(1/2POL)(127V)
DP3730-110V;FURADEIRA 10MM (3/8POL)(127V)
DP3730-220V;FURADEIRA 10MM (3/8 POL)
DP3750-110V;FURADEIRA 10MM (3/8POL)(127V)
HP1010-220V;FURADEIRA DE IMPACTO 10MM (3/8 POL )
HP1210H-110V;FURADEIRA IMPACTO (3/8POL)C/MALETA-127V
HP1210K-110V;FURADEIRA DE IMPACTO 10MM (3/8POL)(127V)
HP1210K-220V;FURADEIRA DE IMPACTO 10MM (3/8 POL )
HP1320S-220V;FURADEIRA DE IMPACTO 13MM (1/2 POL )
HP1500-110V;FURADEIRA DE IMPACTO (1/2POL) VVR(127V)
HP1500-220V;FURADEIRA DE IMPACTO 13MM
HP1500H-110V;FURADEIRA IMPAC(1/2POL)VVR C/MALETA-127V
HP1500H-220V;FURADEIRA DE IMPACTO(1/2POL)VVR C/MALETA
HP1500K-110-MEX;FURADEIRA DE IMPACTO 13MM (1/2 POL )
HP1500K-110V;FURADEIRA DE IMPACTO 13MM (1/2POL)(127V)
HP1510-220V;FURADEIRA DE IMPACTO (1/2 POL)
HP1510H-220V;FURADEIRA DE IMPACTO (1/2 POL) C/MALETA
HP1510K-110V;FURADEIRA DE IMPACTO (1/2POL)(127V)
8422B-220V-CHL;FURADEIRA DE IMPACTO (5/8POL)
